time,wx,wy,wz
8.137158155,-0.34,0.3,-0.45
8.142536879,-0.35,0.13,-0.35
8.152199984,-0.34,0.01,-0.19
8.162147999,-0.34,-0.02,-0.03
8.172188997,-0.35,0.04,0.03
8.182124853,-0.34,0.12,-0.05
8.193232059,-0.36,0.21,-0.21
8.202676058,-0.34,0.24,-0.39
8.212440968,-0.32,0.24,-0.48
8.238033056,-0.38,0.3,-0.42
8.238591909,-0.38,0.3,-0.42
8.243028879,-0.39,0.27,-0.29
8.252174139,-0.38,0.25,-0.17
8.262100935,-0.39,0.27,-0.15
8.272150993,-0.43,0.28,-0.23
8.282073021,-0.45,0.25,-0.33
8.29231286,-0.4,0.15,-0.35
8.302560091,-0.41,0.08,-0.25
8.312430143,-0.48,0.06,-0.11
8.338464975,-0.67,0.11,-0.03
8.339043856,-0.67,0.11,-0.03
8.34329915,-0.8,0.16,-0.23
8.352132082,-0.94,0.08,-0.52
8.362020969,-0.96,-0.24,-0.73
8.37212801,-0.79,-0.61,-0.72
8.382112026,-0.77,-0.89,-0.55
8.39209199,-0.85,-1.04,-0.34
8.402204037,-0.99,-0.96,-0.17
8.412343025,-1.06,-0.69,-0.18
8.438162088,-0.87,-0.29,-0.5
8.43872714,-0.87,-0.29,-0.5
8.442995071,-0.84,-0.26,-0.55
8.452108145,-0.84,-0.42,-0.42
8.462014914,-0.9,-0.26,-0.25
8.47218585,-1.14,0.17,-0.32
8.482033014,-1.3,0.44,-0.55
8.49217391,-1.29,0.53,-0.75
8.502153158,-1.08,0.44,-0.81
8.51231885,-0.77,0.28,-0.69
8.539352179,-0.99,-0.12,-0.6
8.5397861,-0.99,-0.12,-0.6
8.542986155,-1.33,-0.34,-0.77
8.552410841,-1.56,-0.66,-1.09
8.562011003,-1.27,-0.91,-1.31
8.572051048,-0.79,-0.79,-1.22
8.58196187,-0.63,-0.59,-0.72
8.592241049,-0.55,-0.27,-0.03
8.602741003,-0.52,0.02,0.36
8.612236023,-0.85,-0.15,0
8.637697935,-0.53,-0.65,-1.09
8.638259172,-0.53,-0.65,-1.09
8.642567873,-0.34,-0.69,-0.93
8.652290106,-0.34,-0.52,-0.39
8.661883116,-0.3,-0.02,0.09
8.671993017,-0.25,0.5,0.21
8.681908846,-0.17,0.67,0.12
8.692110062,-0.11,0.44,0.01
8.702579021,-0.02,0.06,-0.05
8.737744093,0.08,-0.45,-0.05
8.738348007,0.08,-0.45,-0.05
8.738852024,0.08,-0.45,-0.05
8.742983103,0.16,-0.21,0.04
8.75197196,0.17,0.03,0.12
8.761915922,0.14,0.04,0.13
8.771939039,0.13,-0.04,0.08
8.78204298,0.15,-0.08,0
8.792078018,0.18,-0.04,0.01
8.802237988,0.22,0.03,0.17
8.812142134,0.33,0.17,0.35
8.840260029,0.41,0.38,0.33
8.840813875,0.41,0.38,0.33
8.84375596,0.42,0.42,0.2
8.851934195,0.46,0.45,0.17
8.861829996,0.53,0.48,0.24
8.871899843,0.63,0.52,0.37
8.881817102,0.71,0.59,0.49
8.892010927,0.78,0.62,0.54
8.901987076,0.84,0.58,0.53
8.912158966,0.9,0.5,0.5
8.938107014,1.05,0.36,0.55
8.938666105,1.05,0.36,0.55
8.942983866,1.07,0.26,0.66
8.951892138,1.12,0.18,0.78
8.961835146,1.18,0.15,0.86
8.971881151,1.22,0.08,0.9
8.981797934,1.29,0.01,0.92
8.991927862,1.34,-0.06,0.92
9.00225997,1.36,-0.09,0.91
9.012351036,1.35,-0.08,0.92
9.040529966,1.35,0.01,1.08
9.041085005,1.35,0.01,1.08
9.043998003,1.36,0.08,1.17
9.051856041,1.33,0.11,1.19
9.061994076,1.19,0.09,1.04
9.071931124,1.08,0.04,0.81
9.081754923,1.07,0.02,0.63
9.091913939,1.12,0.02,0.64
9.101933002,1.18,0.08,0.8
9.112092018,1.18,0.2,0.94
9.13851285,1.05,0.01,0.82
9.13906312,1.05,0.01,0.82
9.142248869,0.98,-0.21,0.64
9.151767969,0.85,-0.31,0.43
9.161777973,0.65,-0.34,0.25
9.171829939,0.52,-0.26,0.16
9.181741953,0.4,0.03,0.1
9.191868067,0.28,0.18,0.02
9.201885939,0.2,0.04,-0.08
9.211989164,0.2,-0.23,-0.15
9.237232924,0.25,-0.67,-0.11
9.237745047,0.25,-0.67,-0.11
9.241811991,0.12,-0.62,-0.09
9.251703024,0.01,-0.52,-0.04
9.261756182,-0.07,-0.3,0.01
9.271756887,-0.11,-0.07,0.02
9.281657934,-0.14,0.03,0.01
9.291804075,-0.08,-0.07,-0.02
9.301819086,0.02,-0.15,-0.12
9.312180996,-0.06,-0.09,-0.26
9.337985992,-0.33,-0.03,-0.32
9.338515043,-0.33,-0.03,-0.32
9.342295885,-0.37,0.02,-0.25
9.351664066,-0.3,0.07,-0.17
9.361685991,-0.19,0.13,-0.12
9.371998072,-0.16,0.22,-0.14
9.381618023,-0.17,0.32,-0.23
9.391846895,-0.22,0.38,-0.31
9.401771069,-0.23,0.38,-0.28
9.437615156,-0.15,0.01,0.13
9.438225985,-0.15,0.01,0.13
9.43872714,-0.15,0.01,0.13
9.4420259,-0.1,-0.12,0.13
9.451622963,-0.12,-0.15,0
9.46163106,-0.24,-0.09,-0.15
9.471745014,-0.3,-0.03,-0.24
9.481549025,-0.33,0.02,-0.25
9.491708994,-0.3,0.03,-0.19
9.501682043,-0.2,0.04,-0.08
9.537369967,-0.22,0.05,-0.02
9.537965059,-0.22,0.05,-0.02
9.538460016,-0.22,0.05,-0.02
9.542671919,-0.25,0.02,-0.11
9.551586866,-0.28,0.07,-0.16
9.561552048,-0.34,0.18,-0.17
9.57167697,-0.41,0.25,-0.13
9.581510067,-0.4,0.32,-0.07
9.591722012,-0.35,0.36,-0.05
9.602395058,-0.23,0.4,-0.05
9.638919115,-0.37,0.58,-0.22
9.639626026,-0.37,0.58,-0.22
9.640006065,-0.37,0.58,-0.22
9.643081903,-0.42,0.71,-0.15
9.651551008,-0.46,0.74,-0.07
9.661534071,-0.43,0.63,-0.03
9.671597004,-0.28,0.46,-0.04
9.681475878,-0.25,0.4,-0.12
9.69149518,-0.31,0.35,-0.24
9.701642036,-0.38,0.34,-0.29
9.736288071,-0.7,0.02,-0.4
9.736873865,-0.7,0.02,-0.4
9.737398863,-0.7,0.02,-0.4
9.741667986,-0.85,-0.13,-0.64
9.751500845,-1.07,-0.34,-0.94
9.761480093,-1.03,-0.59,-1.09
9.771486998,-0.71,-0.65,-0.95
9.781431913,-0.7,-0.5,-0.56
9.791637182,-0.85,-0.29,-0.24
9.801594019,-0.96,0.08,-0.23
9.811858892,-1.21,0.29,-0.56
9.836820841,-1.76,0.33,-1.4
9.837385893,-1.76,0.33,-1.4
9.841656923,-1.68,0.17,-1.35
9.851453066,-1.44,0.19,-0.88
9.861407042,-1.29,0.37,-0.39
9.871510029,-1.08,0.58,-0.25
9.881386042,-0.99,0.64,-0.49
9.891576052,-0.91,0.36,-0.88
9.901799917,-0.68,0.05,-1.14
9.911813021,-0.52,0.06,-1.17
9.93926692,-0.64,-0.2,-0.7
9.939677,-0.64,-0.2,-0.7
9.942352057,-0.56,-0.25,-0.59
9.954161882,-0.39,-0.57,-0.66
9.961400986,-0.37,-1.01,-0.73
9.971440077,-0.34,-1.23,-0.66
9.981631041,-0.31,-1.06,-0.44
9.991616964,-0.39,-0.75,-0.32
10.00153303,-0.51,-0.66,-0.36
10.03774905,-0.75,-0.8,-0.42
10.03873801,-0.75,-0.8,-0.42
10.03887105,-0.75,-0.8,-0.42
10.04206586,-0.71,-0.53,-0.24
10.05138397,-0.49,-0.22,-0.1
10.06138802,-0.32,0.15,-0.08
10.07154584,-0.41,0.24,-0.19
10.08130193,-0.56,0.18,-0.4
10.09155297,-0.62,0.02,-0.49
10.10147309,-0.52,-0.09,-0.39
10.11195016,-0.35,0,-0.19
10.13865685,-0.03,0.43,0.11
10.13921094,-0.03,0.43,0.11
10.14244604,0.05,0.31,0.07
10.15130901,0.08,0.02,0
10.16134715,0.11,-0.22,0
10.17132807,0.15,-0.37,0.14
10.18126702,0.24,-0.42,0.25
10.19148302,0.33,-0.44,0.26
10.20142508,0.44,-0.39,0.22
10.21170807,0.52,-0.33,0.15
10.23821807,0.57,-0.22,0.16
10.23876905,0.57,-0.22,0.16
10.24195218,0.59,-0.18,0.27
10.25128484,0.66,-0.13,0.38
10.26131201,0.77,-0.08,0.43
10.27132487,0.82,-0.06,0.44
10.28120303,0.86,-0.03,0.43
10.29168296,0.88,0,0.44
10.30162406,0.91,0.05,0.46
10.31161094,0.93,0.12,0.5
10.33947897,0.95,0.35,0.73
10.33986402,0.95,0.35,0.73
10.34263706,1,0.52,0.87
10.35121894,1.07,0.68,0.96
10.36122918,1.11,0.76,1
10.37124991,1.12,0.72,0.99
10.38119817,1.16,0.69,0.92
10.39141297,1.22,0.58,0.87
10.401335,1.26,0.49,0.88
10.41169095,1.32,0.48,0.95
10.43688107,1.48,0.57,1.18
10.43740296,1.48,0.57,1.18
10.44127607,1.55,0.48,1.25
10.45117402,1.57,0.34,1.23
10.46120286,1.55,0.18,1.14
10.47135496,1.44,-0.04,1.03
10.48118186,1.35,-0.24,0.99
10.49133086,1.32,-0.28,1.05
10.50129199,1.23,-0.28,1.09
10.51155496,1.15,-0.34,1.09
10.53922606,1.04,-0.42,0.86
10.53973794,1.04,-0.42,0.86
10.54258299,0.88,-0.43,0.64
10.55113697,0.64,-0.38,0.4
10.5611279,0.51,-0.39,0.25
10.571311,0.48,-0.34,0.22
10.58108592,0.47,-0.18,0.24
10.59113193,0.46,-0.01,0.28
10.60123301,0.42,0.06,0.25
10.61122704,0.3,0.1,0.14
10.6350491,-0.16,-0.02,-0.33
10.63561296,-0.16,-0.02,-0.33
10.64113116,-0.08,-0.14,-0.35
10.65139198,0.05,0.07,-0.22
10.66109395,0.05,0.49,-0.09
10.67109895,0.04,0.68,-0.04
10.68103004,0.1,0.38,-0.03
10.69104886,0.15,-0.2,-0.04
10.70151019,0.08,-0.7,-0.06
10.71146202,-0.08,-0.96,-0.08
10.7389009,-0.17,-0.58,-0.04
10.73928404,-0.17,-0.58,-0.04
10.741992,-0.31,-0.3,-0.03
10.75103402,-0.35,-0.15,-0.02
10.76109099,-0.27,-0.12,-0.06
10.77115798,-0.18,-0.08,-0.17
10.78104901,-0.1,0.04,-0.3
10.79126096,-0.03,0.26,-0.36
10.80108714,0.02,0.53,-0.3
10.8369329,0.15,0.59,0.22
10.83751893,0.15,0.59,0.22
10.83802605,0.15,0.59,0.22
10.841223,0.12,0.4,0.24
10.85094619,-0.05,0.23,0.1
10.86104703,-0.28,-0.01,-0.11
10.87117314,-0.34,-0.29,-0.25
10.88095117,-0.34,-0.47,-0.28
10.89113402,-0.3,-0.56,-0.21
10.90173411,-0.24,-0.61,-0.07
10.91133404,-0.15,-0.57,0.09
10.93758702,-0.22,-0.27,0.09
10.93810701,-0.22,-0.27,0.09
10.94180799,-0.27,-0.02,-0.06
10.95490503,-0.31,0.23,-0.21
10.96104503,-0.28,0.45,-0.28
10.97100496,-0.29,0.71,-0.3
10.98092103,-0.28,0.91,-0.32
10.99111009,-0.24,0.99,-0.32
11.00111508,-0.2,0.94,-0.34
11.01139498,-0.25,0.78,-0.37
11.03879619,-0.36,0.18,-0.38
11.03935409,-0.36,0.18,-0.38
11.04245901,-0.32,-0.08,-0.3
11.05090594,-0.35,-0.26,-0.22
11.0612309,-0.4,-0.35,-0.19
11.07100511,-0.47,-0.34,-0.27
11.08084702,-0.56,-0.29,-0.45
11.09112406,-0.68,-0.3,-0.68
11.10094404,-0.59,-0.45,-0.76
11.11132598,-0.32,-0.56,-0.57
11.137954,-0.16,-0.43,-0.1
11.1385119,-0.16,-0.43,-0.1
11.14169717,-0.12,-0.59,-0.03
11.15080619,-0.09,-0.72,-0.18
11.16090512,-0.17,-0.76,-0.54
11.17098212,-0.25,-0.77,-0.92
11.18071604,-0.34,-0.79,-1.16
11.19095707,-0.35,-1.2,-1.16
11.20093513,-0.37,-1.72,-0.95
11.21125007,-0.45,-2.06,-0.66
11.23804688,-0.52,-1.72,0
11.23855996,-0.52,-1.72,0
11.24127102,-0.93,-1.42,-0.09
11.250772,-1.36,-1.31,-0.53
11.26084208,-1.64,-1.55,-0.86
11.27129912,-1.24,-1.88,-0.61
11.28075385,-0.83,-1.28,0.13
11.29079103,-0.98,0.18,0.65
11.30099201,-1.29,1.22,0.45
11.33320785,-0.88,1.42,-0.95
11.33384299,-0.88,1.42,-0.95
11.33436894,-0.88,1.42,-0.95
11.34110093,-0.75,1.41,-0.76
11.35093307,-0.75,1.45,-0.38
11.36098003,-0.89,1.22,-0.14
11.37068796,-0.88,0.89,-0.11
11.38068414,-0.81,0.72,-0.31
11.39106202,-0.74,0.4,-0.57
11.40119386,-0.59,0,-0.58
11.41108799,-0.42,-0.31,-0.3
11.43742204,-0.31,-0.79,0.3
11.43793297,-0.31,-0.79,0.3
11.44169307,-0.43,-0.86,0.29
11.45074487,-0.57,-0.84,0.06
11.46082091,-0.58,-0.69,-0.19
11.47086596,-0.5,-0.46,-0.35
11.48070312,-0.34,-0.24,-0.34
11.49095416,-0.23,0,-0.15
11.50128603,-0.11,0.21,0.12
11.51104903,0.04,0.29,0.29
11.53771901,0.09,0.23,0.2
11.53823304,0.09,0.23,0.2
11.5409081,0.06,0.21,0.07
11.55066419,0.08,0.21,0.03
11.56073117,0.1,0.21,0.1
11.570858,0.17,0.14,0.17
11.58062696,0.24,0.01,0.15
11.59088707,0.2,-0.13,0.05
11.60078096,0.24,-0.2,0.02
11.61108518,0.38,0.01,0.12
11.63738513,0.51,0.65,0.4
11.63794208,0.51,0.65,0.4
11.641083,0.55,0.74,0.36
11.65067196,0.67,0.62,0.29
11.66065502,0.82,0.49,0.27
11.67074513,0.92,0.43,0.27
11.68059802,0.93,0.36,0.28
11.69087291,0.94,0.35,0.3
11.70072818,1,0.41,0.37
11.71103001,1.06,0.51,0.5
11.73813105,1.09,0.61,0.74
11.73864198,1.09,0.61,0.74
11.741328,1.12,0.5,0.82
11.75053406,1.14,0.39,0.89
11.76074004,1.16,0.27,0.94
11.77074099,1.19,0.21,0.97
11.78055501,1.18,0.18,0.96
11.79075408,1.15,0.16,0.9
11.80070806,1.14,0.14,0.81
11.81094003,1.2,0.14,0.73
11.83648205,1.4,0.17,0.86
11.83704019,1.4,0.17,0.86
11.84149289,1.43,0.25,1.04
11.85053802,1.34,0.27,1.13
11.86058998,1.23,0.27,1.06
11.87063599,1.19,0.25,0.92
11.880656,1.23,0.18,0.79
11.89103699,1.22,0.07,0.74
11.90097213,1.12,-0.05,0.69
11.91091514,0.99,-0.16,0.62
11.93997788,0.59,-0.37,0.45
11.94036794,0.59,-0.37,0.45
11.94304204,0.33,-0.41,0.41
11.95055985,0.08,-0.33,0.35
11.96052718,-0.06,-0.25,0.23
11.97057796,-0.09,-0.24,0.08
11.98042107,-0.06,-0.28,-0.06
11.99057603,-0.02,-0.25,-0.18
12.00068808,0.05,-0.11,-0.21
12.03699899,-0.22,0.32,-0.11
12.03760099,-0.22,0.32,-0.11
12.03811812,-0.22,0.32,-0.11
12.04124904,-0.29,0.46,-0.2
12.05048108,-0.15,0.52,-0.26
12.06061602,-0.08,0.65,-0.27
12.07063317,-0.17,0.71,-0.28
12.08037591,-0.22,0.61,-0.28
12.09054685,-0.23,0.38,-0.25
12.10056615,-0.18,-0.01,-0.19
12.11087799,-0.12,-0.39,-0.14
12.13523889,-0.13,-0.72,0
12.135777,-0.13,-0.72,0
12.14049315,-0.03,-0.65,0.14
12.15044188,-0.01,-0.35,0.23
12.16048312,-0.08,-0.01,0.21
12.1715529,-0.11,0.22,0.09
12.18051004,-0.09,0.4,-0.09
12.19046807,-0.06,0.46,-0.24
12.20055318,-0.05,0.39,-0.32
12.21318984,-0.07,0.24,-0.32
12.23667407,-0.08,-0.1,-0.1
12.23717999,-0.08,-0.1,-0.1
12.241009,-0.06,-0.2,0.08
12.25071597,-0.09,-0.22,0.18
12.260432,-0.15,-0.21,0.15
12.27049088,-0.23,-0.17,0
12.28030896,-0.3,-0.16,-0.19
12.29049301,-0.29,-0.17,-0.3
12.30088019,-0.24,-0.19,-0.25
12.31050205,-0.23,-0.03,-0.08
12.33646989,-0.31,0.55,0
12.33703208,-0.31,0.55,0
12.3412931,-0.43,0.76,-0.21
12.35030913,-0.69,1,-0.54
12.36039996,-1.07,1.27,-0.94
12.370399,-1.5,1.49,-1.4
12.38028502,-1.86,1.47,-1.77
12.39034796,-1.58,1.27,-1.78
12.40047002,-1.38,1.17,-1.46
12.41049099,-1.37,1.03,-1.03
12.43228316,-1.26,1.29,-0.52
12.43283486,-1.26,1.29,-0.52
12.44047999,-1.31,0.77,-0.59
12.45031714,-1.49,0.06,-0.9
12.46042609,-1.48,-0.73,-1.25
12.47027993,-0.92,-1.19,-1.24
12.48022389,-0.76,-1.19,-0.94
12.49046111,-0.77,-1.45,-0.63
12.50072789,-0.71,-1.34,-0.44
12.51096296,-0.81,-0.9,-0.55
12.53809285,-1.04,-0.45,-1.22
12.53861213,-1.04,-0.45,-1.22
12.54132009,-1.11,-0.26,-1.37
12.55556893,-1,-0.28,-1.25
12.56065297,-0.74,-0.39,-0.88
12.57025218,-0.73,-0.41,-0.47
12.58015299,-0.83,-0.22,-0.19
12.59019899,-0.86,0.02,-0.21
12.60036302,-0.88,0.06,-0.49
12.61065793,-0.91,-0.19,-0.83
12.63575292,-0.77,-0.45,-0.77
12.63630986,-0.77,-0.45,-0.77
12.64056516,-0.77,-0.1,-0.36
12.65018797,-0.66,0.4,0.01
12.66021204,-0.58,0.67,0.09
12.67023897,-0.42,0.56,-0.05
12.68017697,-0.22,0.36,-0.23
12.69031906,-0.11,0.07,-0.29
12.70060611,-0.12,-0.17,-0.16
12.71056199,-0.08,-0.28,0.06
12.73996401,0.12,-0.33,0.23
12.7405231,0.18,-0.45,0.26
12.74314618,0.18,-0.45,0.26
12.75016999,0.25,-0.53,0.3
12.76021218,0.31,-0.57,0.38
12.77055502,0.3,-0.55,0.43
12.78010702,0.35,-0.51,0.42
12.79016399,0.37,-0.48,0.36
12.80018497,0.35,-0.39,0.27
12.81050897,0.37,-0.17,0.24
12.83530807,0.46,0.52,0.38
12.8358171,0.46,0.52,0.38
12.84034204,0.57,0.76,0.49
12.85008502,0.71,0.84,0.57
12.86016011,0.84,0.79,0.58
12.87049603,0.97,0.64,0.49
12.88005185,1.02,0.41,0.32
12.89029002,1.05,0.21,0.21
12.90045404,1.05,0.13,0.25
12.9104979,1.07,0.17,0.37
12.93977094,1.12,0.35,0.69
12.94035196,1.12,0.36,0.8
12.94295907,1.12,0.36,0.8
12.95008707,1.16,0.32,0.85
12.96006703,1.16,0.29,0.9
12.97011399,1.11,0.26,0.94
12.97996902,1.15,0.28,1.01
12.99009705,1.17,0.37,1.07
13.0002811,1.16,0.38,1.08
13.0129621,1.19,0.36,1.02
13.03451896,1.4,0.36,0.93
13.03506684,1.4,0.36,0.93
13.04032111,1.49,0.39,1
13.04999804,1.44,0.41,1.08
13.06009507,1.35,0.4,1.16
13.07004809,1.26,0.36,1.18
13.07992911,1.13,0.23,1.13
13.08998084,1.04,0.06,1.04
13.10011697,0.95,-0.16,0.94
13.11044192,0.88,-0.41,0.86
13.13576007,0.6,-0.55,0.63
13.13627505,0.6,-0.55,0.63
13.14017797,0.4,-0.54,0.54
13.15984201,-0.04,-0.22,0.36
13.16111016,-0.04,-0.22,0.36
13.16999316,-0.2,-0.04,0.2
13.17995,-0.32,0.06,0
13.19071794,-0.26,0.12,-0.17
13.20039606,-0.16,0.23,-0.29
13.21269608,-0.11,0.41,-0.36
13.2414,-0.16,0.42,-0.04
13.24190402,-0.16,0.42,-0.04
13.24240899,-0.16,0.42,-0.04
13.24995589,-0.26,0.14,-0.02
13.25994706,-0.17,-0.11,-0.04
13.27002311,-0.02,-0.38,-0.03
13.27986503,0.07,-0.6,0.06
13.29001689,0.15,-0.69,0.21
13.30003715,0.14,-0.74,0.37
13.31034207,0.05,-0.81,0.43
13.33567905,-0.18,-0.58,0.03
13.33620811,-0.18,-0.58,0.03
13.34005904,-0.34,-0.36,-0.27
13.35003209,-0.26,-0.22,-0.38
13.36025,-0.2,-0.03,-0.35
13.36992288,-0.19,0.18,-0.29
13.37991905,-0.13,0.38,-0.22
13.38988185,-0.08,0.45,-0.16
13.39998412,-0.06,0.38,-0.13
13.41030192,-0.01,0.3,-0.19
13.43681884,-0.04,0.07,-0.26
13.437325,-0.04,0.07,-0.26
13.44009304,-0.03,0.06,-0.15
13.44999504,-0.07,0.18,-0.05
13.46008086,-0.1,0.24,-0.02
13.46984005,-0.12,0.29,-0.09
13.47980618,-0.16,0.32,-0.19
13.48984599,-0.14,0.32,-0.28
13.49996114,-0.14,0.29,-0.29
13.51004386,-0.19,0.25,-0.25
13.53452802,-0.31,0.26,-0.2
13.53511405,-0.31,0.26,-0.2
13.54030013,-0.4,0.21,-0.27
13.54978395,-0.51,0.01,-0.36
13.55995488,-0.44,-0.23,-0.33
13.56980705,-0.33,-0.34,-0.18
13.57978296,-0.18,-0.19,0.05
13.59003711,-0.14,0.03,0.25
13.59985709,-0.1,0.16,0.27
13.63395405,-0.42,0.57,-0.51
13.63459301,-0.42,0.57,-0.51
13.63512301,-0.42,0.57,-0.51
13.64040208,-0.63,0.49,-0.71
13.64973807,-0.96,0.3,-0.87
13.65993285,-1.35,-0.01,-1.03
13.66978097,-1.57,-0.37,-1.15
13.67971206,-1.57,-0.8,-1.08
13.68997097,-1.45,-1.04,-0.84
13.70020604,-1.24,-1.11,-0.58
13.71013093,-0.95,-1.06,-0.44
13.740798,-1.57,-0.75,-0.92
13.7412169,-1.57,-0.75,-0.92
13.74171805,-1.57,-0.75,-0.92
13.74970698,-1.44,-0.26,-0.8
13.7598021,-1.26,0.39,-0.57
13.76971889,-1.24,0.88,-0.46
13.77970004,-1.15,1.22,-0.63
13.78973699,-0.92,1.2,-0.9
13.79983115,-0.83,0.82,-1.16
13.81012416,-0.77,0.01,-1.3
13.83568907,-0.43,-0.58,-0.65
13.83619499,-0.43,-0.58,-0.65
13.84036803,-0.28,-0.2,-0.23
13.84960699,-0.39,-0.25,-0.16
13.85966301,-0.63,-0.66,-0.49
13.86979318,-0.74,-1.18,-0.93
13.87963796,-0.88,-1.55,-1.19
13.88982606,-0.98,-1.73,-1.15
13.90008712,-0.75,-1.56,-0.82
13.93727803,-0.42,0.43,0.15
13.93788218,-0.42,0.43,0.15
13.93838406,-0.42,0.43,0.15
13.94136786,-0.47,0.49,-0.07
13.94963288,-0.45,0.64,-0.23
13.95959806,-0.34,0.87,-0.12
13.96963,-0.18,0.98,0.1
13.97963214,0.02,0.94,0.19
13.98961186,0.18,0.67,0.11
13.99974608,0.27,0.25,-0.04
14.01001191,0.31,-0.13,-0.14
14.03554893,0.32,-0.42,-0.16
14.03606606,0.32,-0.42,-0.16
14.04046607,0.35,-0.47,0.01
14.04980588,0.47,-0.45,0.25
14.05968308,0.58,-0.43,0.47
14.06960988,0.64,-0.44,0.58
14.07954097,0.66,-0.53,0.54
14.08968711,0.64,-0.59,0.36
14.09968996,0.62,-0.57,0.14
14.10998201,0.58,-0.51,0.02
14.13724685,0.61,-0.05,0.34
14.13777304,0.61,-0.05,0.34
14.14049006,0.71,0.38,0.58
14.150002,0.84,0.74,0.74
14.15981889,0.91,0.93,0.79
14.16952801,0.92,0.93,0.69
14.17955089,0.92,0.85,0.49
14.18964887,0.94,0.71,0.31
14.19992805,0.97,0.61,0.29
14.23549104,1.22,0.61,0.96
14.23610187,1.22,0.61,0.96
14.23659897,1.22,0.61,0.96
14.24123406,1.24,0.45,1.05
14.24977612,1.29,0.22,1.01
14.25952411,1.3,-0.04,0.95
14.26945519,1.28,-0.22,0.88
14.27954412,1.28,-0.34,0.84
14.28957391,1.31,-0.36,0.91
14.29959607,1.39,-0.24,1.06
14.30993104,1.41,-0.09,1.2
14.33566904,1.38,-0.01,1.15
14.33618498,1.38,-0.01,1.15
14.34029198,1.41,0.05,1.01
14.34946799,1.37,0.13,0.89
14.35952497,1.24,0.15,0.81
14.36946702,1.08,0.21,0.73
14.37941504,0.91,0.31,0.63
14.38960385,0.73,0.34,0.53
14.39986205,0.57,0.22,0.47
14.40984297,0.46,-0.04,0.46
14.43565392,0.27,-0.42,0.42
14.43617511,0.27,-0.42,0.42
14.44033313,0.06,-0.44,0.26
14.449512,-0.15,-0.39,0.01
14.45936894,-0.25,-0.39,-0.23
14.46938801,-0.16,-0.43,-0.31
14.47939396,-0.12,-0.31,-0.25
14.48967719,-0.11,-0.12,-0.16
14.49981403,-0.09,0.06,-0.07
14.51221013,-0.12,0.13,0
14.53902888,-0.34,-0.06,-0.04
14.53944707,-0.42,-0.2,-0.13
14.54209399,-0.42,-0.2,-0.13
14.56152511,-0.32,-0.32,-0.09
14.56205201,-0.32,-0.32,-0.09
14.56942296,-0.35,-0.27,-0.04
14.57942986,-0.26,-0.18,0.04
14.58932996,-0.18,-0.03,0.08
14.59945107,-0.15,0.03,0.03
14.60978103,-0.16,0.1,-0.1
14.63559413,-0.21,0.37,-0.34
14.63619018,-0.21,0.37,-0.34
14.64028716,-0.22,0.53,-0.3
14.64932299,-0.25,0.54,-0.16
14.65937304,-0.16,0.41,-0.01
14.66949201,-0.01,0.25,0.08
14.67932796,0.17,0,0.12
14.68944907,0.24,-0.26,0.16
14.69967604,0.11,-0.38,0.13
14.70973611,-0.03,-0.44,0.07
14.73801112,-0.17,-0.37,0.04
14.73859286,-0.17,-0.37,0.04
14.74168897,-0.17,-0.33,0.1
14.74925399,-0.04,-0.24,0.19
14.75931287,0.11,-0.09,0.24
14.76927686,0.19,0.04,0.21
14.77927709,0.14,0.14,0.12
14.78948498,-0.02,0.27,-0.01
14.799402,-0.17,0.37,-0.12
14.80966401,-0.2,0.37,-0.13
14.83692288,-0.16,0.23,-0.02
14.83731389,-0.16,0.23,-0.02
14.84003711,-0.04,0.17,0.04
14.84941101,0.02,0.04,0.09
14.85943198,-0.02,-0.09,0.07
14.86927104,-0.15,-0.12,0
14.87928319,-0.32,-0.08,-0.07
14.88940215,-0.4,-0.01,-0.08
14.89936519,-0.4,0.17,-0.05
14.90963292,-0.39,0.4,-0.04
14.9355309,-0.31,0.86,-0.17
14.93608499,-0.31,0.86,-0.17
14.93993497,-0.34,0.99,-0.3
14.94940209,-0.48,1.04,-0.45
14.95926905,-0.65,0.89,-0.56
14.96960807,-0.69,0.66,-0.53
14.979213,-0.68,0.48,-0.43
14.98931003,-0.65,0.37,-0.31
14.99934793,-0.71,0.38,-0.28
15.0357511,-1.62,0.18,-1.04
15.03647017,-1.62,0.18,-1.04
15.03684998,-1.62,0.18,-1.04
15.04031301,-1.54,-0.02,-1.2
15.04917884,-1.4,0.13,-1.07
15.05922008,-1.34,0.41,-0.73
15.06914306,-1.27,0.76,-0.46
15.07921696,-1.23,0.89,-0.47
15.0891149,-1.15,0.56,-0.71
15.09925103,-1.09,0.17,-1.06
15.135499,-0.95,-0.74,-1.24
15.13627887,-0.95,-0.74,-1.24
15.13665891,-0.95,-0.74,-1.24
15.13997102,-0.84,-0.62,-0.92
15.14913201,-0.8,-0.68,-0.68
15.15915895,-0.81,-0.65,-0.5
15.16907406,-0.86,-0.59,-0.42
15.17916989,-0.92,-0.61,-0.44
15.18904901,-0.88,-0.61,-0.42
15.199193,-0.69,-0.6,-0.28
15.20947194,-0.38,-0.55,-0.01
15.23580718,-0.36,-0.51,0.06
15.23625112,-0.36,-0.51,0.06
15.23954296,-0.31,-0.33,-0.12
15.24905896,-0.25,-0.02,-0.33
15.25918508,-0.33,0.18,-0.47
15.26900101,-0.43,0.3,-0.43
15.27910209,-0.35,0.39,-0.18
