time,wx,wy,wz
1.5858290195465088,-0.57,-0.1,0.21
1.6108660697937012,-0.45,-0.15,0.11
1.6114468574523926,-0.45,-0.15,0.11
1.6146488189697266,-0.38,-0.22,0.1
1.6244430541992188,-0.31,-0.26,0.13
1.6344561576843262,-0.25,-0.26,0.16
1.6444790363311768,-0.23,-0.21,0.16
1.6546669006347656,-0.27,-0.13,0.12
1.6647160053253174,-0.37,-0.06,0.04
1.6746001243591309,-0.48,-0.03,-0.08
1.6874780654907227,-0.59,-0.11,-0.21
1.7102370262145996,-0.59,-0.24,-0.3
1.7120249271392822,-0.59,-0.24,-0.3
1.7136549949645996,-0.46,-0.1,-0.24
1.72359299659729,-0.33,0.06,-0.11
1.7335658073425293,-0.25,0.12,0.02
1.7435979843139648,-0.22,0.09,0.1
1.7538790702819824,-0.27,-0.06,0.09
1.7637958526611328,-0.39,-0.26,0.01
1.7740509510040283,-0.56,-0.41,-0.09
1.7866888046264648,-0.75,-0.47,-0.13
1.8101930618286133,-0.95,-0.4,-0.03
1.8119688034057617,-0.95,-0.4,-0.03
1.8134651184082031,-0.92,-0.3,0.02
1.822911024093628,-0.83,-0.14,0.02
1.8329989910125732,-0.68,0.04,-0.02
1.8428640365600586,-0.51,0.16,-0.11
1.8531429767608643,-0.37,0.14,-0.17
1.8629889488220215,-0.25,-0.01,-0.17
1.872887134552002,-0.18,-0.23,-0.12
1.882990837097168,-0.19,-0.47,-0.07
1.9097270965576172,-0.38,-0.69,-0.01
1.9115290641784668,-0.38,-0.69,-0.01
1.9132189750671387,-0.47,-0.6,-0.01
1.9221229553222656,-0.52,-0.43,-0.03
1.9322459697723389,-0.5,-0.23,-0.02
1.9426360130310059,-0.42,-0.02,0.03
1.9523091316223145,-0.32,0.12,0.11
1.9622068405151367,-0.21,0.09,0.18
1.9722580909729004,-0.06,-0.04,0.18
1.982356071472168,0.1,-0.15,0.12
1.9930639266967773,0.2,-0.25,0.01
2.0135879516601562,0.1,-0.3,-0.12
2.0141611099243164,0.1,-0.3,-0.12
2.0213890075683594,-0.05,-0.16,-0.13
2.031338930130005,-0.21,0.04,-0.1
2.041308879852295,-0.36,0.22,-0.05
2.0518908500671387,-0.44,0.31,0.03
2.061328887939453,-0.43,0.33,0.08
2.0714080333709717,-0.34,0.29,0.09
2.081372022628784,-0.21,0.2,0.08
2.0918619632720947,-0.08,0.08,0.06
2.1135029792785645,0.06,-0.09,0.04
2.1140739917755127,0.06,-0.09,0.04
2.120605945587158,0.03,-0.09,0.06
2.1305508613586426,-0.04,-0.04,0.08
2.1405258178710938,-0.14,-0.0,0.09
2.1508188247680664,-0.22,0.01,0.09
2.160630941390991,-0.26,-0.0,0.08
2.170703887939453,-0.23,-0.02,0.06
2.1805989742279053,-0.15,-0.03,0.03
2.191046953201294,-0.04,0.0,-0.02
2.2131638526916504,0.16,0.21,-0.08
2.2137398719787598,0.16,0.21,-0.08
2.219805955886841,0.22,0.25,-0.09
2.2300190925598145,0.23,0.26,-0.1
2.239732027053833,0.23,0.21,-0.09
2.250049114227295,0.22,0.16,-0.08
2.2599711418151855,0.2,0.14,-0.08
2.2698850631713867,0.17,0.17,-0.09
2.2798049449920654,0.13,0.22,-0.11
2.2912368774414062,0.08,0.27,-0.1
2.3157620429992676,0.02,0.33,-0.09
2.3176050186157227,0.02,0.33,-0.09
2.3195879459381104,0.05,0.34,-0.09
2.328994035720825,0.1,0.33,-0.1
2.33884596824646,0.16,0.36,-0.13
2.3490819931030273,0.2,0.46,-0.14
2.3591408729553223,0.25,0.55,-0.14
2.369028091430664,0.31,0.57,-0.13
2.379042148590088,0.35,0.56,-0.13
2.389464855194092,0.36,0.54,-0.15
2.4126200675964355,0.25,0.57,-0.18
2.413200855255127,0.25,0.57,-0.18
2.418282985687256,0.23,0.58,-0.19
2.428328037261963,0.27,0.51,-0.2
2.4387760162353516,0.37,0.4,-0.22
2.448509931564331,0.48,0.27,-0.23
2.4583849906921387,0.57,0.15,-0.2
2.4683609008789062,0.66,0.17,-0.15
2.4783990383148193,0.76,0.29,-0.12
2.4920599460601807,0.81,0.41,-0.13
2.5016679763793945,0.81,0.47,-0.14
2.5205459594726562,0.77,0.33,-0.09
2.520969867706299,0.77,0.33,-0.09
2.527434825897217,0.8,0.22,-0.05
2.537348985671997,0.84,0.1,-0.01
2.5474300384521484,0.85,0.01,0.02
2.5572569370269775,0.81,-0.03,0.06
2.567497968673706,0.73,-0.02,0.05
2.577454090118408,0.64,0.05,-0.02
2.587340831756592,0.55,0.17,-0.11
2.612895965576172,0.4,0.43,-0.23
2.61464786529541,0.4,0.43,-0.23
2.6166720390319824,0.35,0.47,-0.2
2.6266629695892334,0.37,0.39,-0.14
2.636561870574951,0.49,0.32,-0.07
2.6470870971679688,0.66,0.23,-0.05
2.6567459106445312,0.86,0.1,-0.07
2.6666030883789062,1.01,-0.05,-0.11
2.676774024963379,1.06,-0.2,-0.14
2.6869089603424072,1.0,-0.38,-0.16
2.7126121520996094,0.83,-0.64,-0.12
2.71437406539917,0.83,-0.64,-0.12
2.7159528732299805,0.82,-0.53,-0.12
2.725782871246338,0.85,-0.31,-0.13
2.73590087890625,0.89,-0.07,-0.15
2.7458889484405518,0.91,0.09,-0.18
2.755944013595581,0.88,0.12,-0.2
2.766066074371338,0.8,0.07,-0.2
2.775941848754883,0.74,0.04,-0.19
2.7859480381011963,0.77,0.12,-0.15
2.8121728897094727,1.02,0.34,-0.15
2.8139259815216064,1.02,0.34,-0.15
2.8154330253601074,1.14,0.35,-0.16
2.824976921081543,1.24,0.31,-0.18
2.8351969718933105,1.29,0.24,-0.18
2.8450429439544678,1.3,0.18,-0.18
2.8552229404449463,1.28,0.13,-0.17
2.8652701377868652,1.24,0.06,-0.15
2.8751299381256104,1.15,-0.0,-0.14
2.8850460052490234,1.01,-0.06,-0.13
2.897334098815918,0.85,-0.12,-0.11
2.917649030685425,0.46,-0.16,-0.03
2.918220043182373,0.46,-0.16,-0.03
2.9242899417877197,0.26,-0.14,0.06
2.9342730045318604,0.12,-0.05,0.18
2.944291114807129,0.05,0.09,0.3
2.9544389247894287,0.04,0.22,0.35
2.964385986328125,0.06,0.31,0.32
2.974329948425293,0.07,0.31,0.27
2.9843268394470215,0.05,0.25,0.2
2.9953508377075195,-0.02,0.15,0.15
3.0169200897216797,-0.25,-0.1,0.05
3.0174930095672607,-0.25,-0.1,0.05
3.0235071182250977,-0.38,-0.18,0.0
3.0334410667419434,-0.5,-0.19,-0.03
3.0434579849243164,-0.58,-0.15,-0.02
3.0535168647766113,-0.64,-0.07,0.02
3.0635948181152344,-0.69,-0.02,0.08
3.073577880859375,-0.75,-0.03,0.16
3.0835471153259277,-0.79,-0.06,0.25
3.0944061279296875,-0.82,-0.03,0.33
3.117332935333252,-0.92,0.02,0.38
3.1179208755493164,-0.92,0.02,0.38
3.122663974761963,-0.94,0.04,0.38
3.1326849460601807,-0.94,0.03,0.38
3.142995834350586,-0.89,-0.05,0.4
3.152872085571289,-0.77,-0.15,0.48
3.1628150939941406,-0.56,-0.18,0.62
3.1728038787841797,-0.31,-0.11,0.74
3.182785987854004,-0.13,0.03,0.77
3.1942358016967773,-0.12,0.11,0.7
3.2169270515441895,-0.49,-0.16,0.57
3.2175331115722656,-0.49,-0.16,0.57
3.2219228744506836,-0.71,-0.4,0.54
3.231916904449463,-0.82,-0.59,0.56
3.2419090270996094,-0.83,-0.75,0.6
3.2521729469299316,-0.8,-0.88,0.61
3.261997938156128,-0.8,-0.96,0.56
3.2720460891723633,-0.91,-0.98,0.46
3.282027006149292,-1.16,-0.94,0.35
3.296030044555664,-1.53,-0.84,0.22
3.3039331436157227,-1.9,-0.68,0.13
3.322019100189209,-2.12,-0.52,0.15
3.3233489990234375,-2.12,-0.52,0.15
3.3311309814453125,-1.87,-0.53,0.2
3.3411149978637695,-1.46,-0.44,0.25
3.3511581420898438,-1.02,-0.21,0.25
3.361189842224121,-0.68,0.11,0.18
3.3711659908294678,-0.49,0.32,0.07
3.381251811981201,-0.46,0.27,0.02
3.3942360877990723,-0.53,0.07,-0.0
3.4191389083862305,-0.66,-0.12,0.12
3.4210290908813477,-0.71,-0.03,0.2
3.4226620197296143,-0.71,-0.03,0.2
3.430375099182129,-0.72,0.17,0.19
3.44018292427063,-0.66,0.31,0.11
3.450265884399414,-0.56,0.23,0.03
3.460174083709717,-0.42,0.01,0.0
3.470688819885254,-0.28,-0.23,0.02
3.480293035507202,-0.21,-0.42,0.07
3.490293025970459,-0.24,-0.55,0.15
3.5133838653564453,-0.5,-0.4,0.16
3.5151400566101074,-0.5,-0.4,0.16
3.5195860862731934,-0.7,-0.19,0.04
3.529560089111328,-0.86,0.02,-0.08
3.539525032043457,-0.95,0.21,-0.13
3.5495548248291016,-0.95,0.38,-0.13
3.5598299503326416,-0.87,0.48,-0.11
3.5697288513183594,-0.73,0.45,-0.08
3.5796120166778564,-0.57,0.35,-0.05
3.589521884918213,-0.38,0.3,-0.07
3.6141560077667236,-0.13,0.27,-0.24
3.615952968597412,-0.13,0.27,-0.24
3.618818998336792,-0.11,0.21,-0.29
3.6286778450012207,-0.15,0.16,-0.29
3.6388211250305176,-0.25,0.12,-0.27
3.6490321159362793,-0.34,0.11,-0.23
3.6589159965515137,-0.4,0.16,-0.16
3.6688859462738037,-0.42,0.22,-0.1
3.6788411140441895,-0.37,0.23,-0.07
3.6890158653259277,-0.26,0.19,-0.05
3.7013559341430664,-0.11,0.15,-0.03
3.7239999771118164,0.2,-0.01,0.02
3.724583148956299,0.2,-0.01,0.02
3.7280569076538086,0.28,-0.15,0.03
3.738032817840576,0.3,-0.3,0.01
3.748060941696167,0.26,-0.42,-0.03
3.7581169605255127,0.19,-0.46,-0.07
3.7681641578674316,0.11,-0.45,-0.06
3.7779788970947266,0.06,-0.38,-0.04
3.7881789207458496,0.03,-0.26,-0.01
3.8006820678710938,0.02,-0.12,0.01
3.8228321075439453,0.03,0.03,0.05
3.823399066925049,0.03,0.03,0.05
3.8272171020507812,0.06,0.03,0.06
3.8370981216430664,0.11,0.03,0.05
3.847158908843994,0.15,0.03,0.04
3.8572940826416016,0.16,0.0,0.02
3.8672728538513184,0.15,-0.07,0.01
3.877087116241455,0.12,-0.16,0.01
3.8872318267822266,0.07,-0.19,0.03
3.8982980251312256,-0.01,-0.13,0.06
3.920650005340576,-0.15,0.1,0.12
3.922454833984375,-0.15,0.1,0.12
3.926391124725342,-0.16,0.21,0.11
3.93650484085083,-0.13,0.27,0.07
3.9464468955993652,-0.08,0.25,0.03
3.9565789699554443,-0.02,0.19,0.0
3.9669060707092285,0.03,0.14,-0.0
3.9766550064086914,0.07,0.13,0.01
3.9864089488983154,0.1,0.15,0.03
3.9980878829956055,0.11,0.19,0.03
4.020879030227661,0.05,0.25,-0.01
4.022694110870361,0.05,0.25,-0.01
4.025609016418457,0.01,0.24,-0.03
4.0356340408325195,0.01,0.26,-0.04
4.045565128326416,-0.02,0.39,0.03
4.0557849407196045,-0.03,0.58,0.06
4.065717935562134,-0.02,0.65,0.01
4.075789928436279,0.01,0.57,-0.02
4.08565092086792,0.05,0.53,-0.03
4.095670938491821,0.09,0.51,-0.04
4.1229448318481445,0.18,0.37,-0.01
4.124755859375,0.29,0.27,0.03
4.126376152038574,0.29,0.27,0.03
4.135213851928711,0.43,0.19,0.07
4.144932985305786,0.57,0.09,0.12
4.155002117156982,0.68,0.0,0.14
4.1649370193481445,0.73,-0.06,0.13
4.174924850463867,0.72,-0.06,0.13
4.184929847717285,0.68,0.02,0.12
4.195052146911621,0.63,0.14,0.09
4.205988883972168,0.57,0.23,0.05
4.224632978439331,0.49,0.2,0.02
4.225937843322754,0.49,0.2,0.02
4.234061002731323,0.47,0.15,0.02
4.2439961433410645,0.45,0.13,0.03
4.2541608810424805,0.46,0.18,0.06
4.264081954956055,0.46,0.29,0.1
4.274132013320923,0.49,0.41,0.14
4.283910036087036,0.5,0.46,0.18
4.294004917144775,0.52,0.46,0.21
4.306089878082275,0.55,0.46,0.23
4.324893951416016,0.66,0.39,0.25
4.3261590003967285,0.66,0.39,0.25
4.3332648277282715,0.7,0.39,0.24
4.343127012252808,0.7,0.4,0.21
4.353301048278809,0.68,0.41,0.16
4.363361835479736,0.62,0.42,0.12
4.373296022415161,0.54,0.44,0.08
4.383326053619385,0.45,0.44,0.05
4.393316984176636,0.38,0.43,0.05
4.419025897979736,0.37,0.45,0.07
4.420882940292358,0.37,0.45,0.07
4.422731876373291,0.44,0.46,0.08
4.432537078857422,0.53,0.43,0.1
4.442462921142578,0.63,0.37,0.1
4.452577114105225,0.7,0.33,0.09
4.462525844573975,0.7,0.32,0.07
4.47257399559021,0.66,0.37,0.06
4.482522010803223,0.58,0.4,0.05
4.4926159381866455,0.49,0.38,0.06
4.503634929656982,0.42,0.33,0.1
4.524425983428955,0.51,0.37,0.24
4.52500581741333,0.51,0.37,0.24
4.5317888259887695,0.62,0.42,0.3
4.541836977005005,0.74,0.47,0.33
4.551642894744873,0.82,0.5,0.31
4.561532020568848,0.87,0.6,0.27
4.571744918823242,0.88,0.73,0.19
4.581789016723633,0.84,0.84,0.13
4.591648101806641,0.8,0.91,0.1
4.602139949798584,0.76,0.95,0.1
4.6240458488464355,0.66,0.97,0.14
4.624627113342285,0.66,0.97,0.14
4.630959987640381,0.59,1.06,0.13
4.640841960906982,0.52,1.18,0.07
4.650905132293701,0.45,1.3,-0.01
4.6607770919799805,0.41,1.35,-0.07
4.670974969863892,0.39,1.32,-0.07
4.681055068969727,0.42,1.22,-0.01
4.690884113311768,0.46,1.02,0.07
4.701422929763794,0.49,0.79,0.15
4.727591037750244,0.53,0.44,0.15
4.7281928062438965,0.53,0.44,0.15
4.730155944824219,0.51,0.32,0.1
4.739974021911621,0.49,0.24,0.03
4.750104904174805,0.44,0.2,-0.04
4.760315895080566,0.37,0.2,-0.06
4.7701921463012695,0.3,0.26,-0.04
4.780084133148193,0.21,0.33,0.03
4.790058135986328,0.15,0.36,0.1
4.800506114959717,0.13,0.31,0.17
4.827001094818115,0.2,0.04,0.25
4.8275840282440186,0.2,0.04,0.25
4.8293890953063965,0.26,-0.11,0.25
4.83926796913147,0.31,-0.27,0.22
4.84926700592041,0.32,-0.4,0.18
4.859156131744385,0.3,-0.44,0.14
4.869111061096191,0.25,-0.39,0.11
4.879293918609619,0.15,-0.34,0.1
4.889328956604004,0.01,-0.33,0.1
4.902161121368408,-0.15,-0.36,0.08
4.9249279499053955,-0.49,-0.55,-0.02
4.926736831665039,-0.49,-0.55,-0.02
4.928664922714233,-0.61,-0.61,-0.07
4.93847393989563,-0.7,-0.61,-0.11
4.94859504699707,-0.74,-0.6,-0.15
4.958691120147705,-0.75,-0.58,-0.18
4.968670845031738,-0.73,-0.52,-0.19
4.978621959686279,-0.68,-0.43,-0.14
4.988552093505859,-0.65,-0.37,-0.07
4.998522996902466,-0.67,-0.4,-0.01
5.024613857269287,-0.78,-0.65,0.01
5.026376962661743,-0.78,-0.65,0.01
5.027994155883789,-0.79,-0.72,-0.04
5.037736892700195,-0.74,-0.78,-0.09
5.0477728843688965,-0.64,-0.85,-0.15
5.057623863220215,-0.54,-0.9,-0.18
5.067844867706299,-0.41,-0.87,-0.14
5.077937126159668,-0.31,-0.77,-0.07
5.087788105010986,-0.28,-0.69,0.0
5.097891807556152,-0.35,-0.66,0.06
5.108014106750488,-0.47,-0.64,0.09
5.126388072967529,-0.57,-0.6,0.1
5.127717018127441,-0.61,-0.56,0.08
5.136966943740845,-0.56,-0.51,0.06
5.14704704284668,-0.44,-0.46,0.04
5.156868934631348,-0.34,-0.45,0.04
5.1673619747161865,-0.36,-0.5,0.03
5.1771440505981445,-0.49,-0.58,-0.0
5.187038898468018,-0.71,-0.66,-0.05
5.196948051452637,-0.91,-0.7,-0.08
5.223051071166992,-0.96,-0.57,0.05
5.224828004837036,-0.96,-0.57,0.05
5.2265801429748535,-0.85,-0.47,0.17
5.236185073852539,-0.73,-0.37,0.31
5.246039867401123,-0.63,-0.25,0.41
5.256114959716797,-0.63,-0.2,0.44
5.266283988952637,-0.75,-0.3,0.35
5.276232004165649,-0.98,-0.52,0.18
5.286160945892334,-1.2,-0.72,-0.02
5.296090126037598,-1.34,-0.75,-0.16
5.306518077850342,-1.34,-0.6,-0.2
5.328467845916748,-1.06,-0.18,-0.08
5.329044818878174,-1.06,-0.18,-0.08
5.335361003875732,-0.91,0.01,0.06
5.345278024673462,-0.8,0.14,0.2
5.3553080558776855,-0.71,0.27,0.23
5.365309000015259,-0.68,0.26,0.14
5.375402927398682,-0.71,0.03,-0.03
5.385471820831299,-0.75,-0.29,-0.19
5.395503997802734,-0.75,-0.52,-0.3
5.40573787689209,-0.71,-0.61,-0.31
5.426846981048584,-0.63,-0.42,-0.2
5.427428960800171,-0.63,-0.42,-0.2
5.43463397026062,-0.65,-0.26,-0.1
5.444581985473633,-0.68,-0.14,-0.02
5.454853057861328,-0.74,-0.11,0.05
5.4646899700164795,-0.81,-0.27,0.06
5.474567890167236,-0.84,-0.57,0.04
5.484654903411865,-0.77,-0.82,-0.01
5.494863033294678,-0.6,-0.9,-0.04
5.505866050720215,-0.41,-0.79,-0.08
5.529131889343262,-0.29,-0.37,-0.18
5.53093695640564,-0.29,-0.37,-0.18
5.533773899078369,-0.38,-0.2,-0.21
5.543709993362427,-0.48,-0.09,-0.2
5.553797006607056,-0.52,-0.07,-0.15
5.564043998718262,-0.48,-0.15,-0.08
5.573858976364136,-0.38,-0.25,-0.02
5.583960056304932,-0.24,-0.33,-0.02
5.593784809112549,-0.14,-0.36,-0.05
5.604207992553711,-0.1,-0.31,-0.11
5.626816034317017,-0.16,-0.09,-0.16
5.6273908615112305,-0.16,-0.09,-0.16
5.633153915405273,-0.21,-0.01,-0.12
5.642909049987793,-0.23,0.02,-0.05
5.653012990951538,-0.19,-0.01,0.01
5.663175106048584,-0.12,-0.06,0.03
5.673113822937012,-0.03,-0.09,0.0
5.683137893676758,0.05,-0.09,-0.06
5.69308614730835,0.1,-0.05,-0.13
5.707206964492798,0.12,0.06,-0.18
5.716793060302734,0.11,0.2,-0.2
5.735538959503174,0.04,0.34,-0.13
5.736120939254761,0.04,0.34,-0.13
5.742158889770508,0.05,0.33,-0.08
5.75212287902832,0.1,0.29,-0.06
5.76216983795166,0.15,0.23,-0.05
5.77204704284668,0.19,0.19,-0.07
5.7822959423065186,0.21,0.16,-0.09
5.792119026184082,0.2,0.19,-0.12
5.805094003677368,0.16,0.23,-0.15
5.827322959899902,0.07,0.35,-0.18
5.829182147979736,0.07,0.35,-0.18
5.8314690589904785,0.06,0.4,-0.18
5.841363906860352,0.07,0.44,-0.16
5.851334095001221,0.1,0.49,-0.12
5.861385822296143,0.14,0.51,-0.08
5.871510028839111,0.16,0.5,-0.06
5.881412982940674,0.17,0.47,-0.07
5.891484975814819,0.18,0.44,-0.08
5.9014201164245605,0.23,0.44,-0.09
5.927170038223267,0.41,0.39,-0.05
5.928954124450684,0.41,0.39,-0.05
5.930721998214722,0.51,0.36,-0.02
5.940578937530518,0.61,0.37,-0.05
5.950707912445068,0.69,0.39,-0.14
5.960566997528076,0.71,0.37,-0.26
5.970799922943115,0.69,0.36,-0.34
5.9806599617004395,0.65,0.39,-0.35
5.990708827972412,0.62,0.43,-0.31
6.0006561279296875,0.61,0.44,-0.23
6.02751898765564,0.61,0.4,-0.07
6.030156135559082,0.63,0.37,-0.02
6.0315680503845215,0.63,0.37,-0.02
6.0397820472717285,0.66,0.32,-0.03
6.049935817718506,0.69,0.27,-0.06
6.059845924377441,0.74,0.28,-0.09
6.070311069488525,0.77,0.3,-0.12
6.079879999160767,0.8,0.29,-0.11
6.089807987213135,0.84,0.25,-0.08
6.099812030792236,0.85,0.2,-0.04
6.112567901611328,0.83,0.17,-0.01
6.134559154510498,0.72,0.2,0.01
6.135141849517822,0.72,0.2,0.01
6.139059066772461,0.66,0.19,0.01
6.149013042449951,0.61,0.17,-0.01
6.15897798538208,0.59,0.18,-0.07
6.169234991073608,0.59,0.21,-0.15
6.179085969924927,0.58,0.25,-0.24
6.1891210079193115,0.54,0.28,-0.29
6.199069976806641,0.5,0.32,-0.31
6.209578037261963,0.47,0.39,-0.29
6.230353832244873,0.46,0.45,-0.2
6.230932950973511,0.46,0.45,-0.2
6.238312005996704,0.49,0.35,-0.17
6.248265027999878,0.53,0.2,-0.16
6.258195877075195,0.58,0.05,-0.15
6.268491983413696,0.64,-0.05,-0.12
6.278738975524902,0.67,-0.08,-0.09
6.2883899211883545,0.67,-0.03,-0.07
6.298304080963135,0.63,0.04,-0.08
