"time","wx","wy","wz"
9.943253993988037,0.28,0.02,-0.88
9.951178073883057,0.3,0.03,-0.91
9.96093225479126,0.37,0.09,-0.92
9.971136093139648,0.44,0.21,-0.88
9.981198072433472,0.4,0.25,-0.85
9.991517066955566,0.4,0.28,-0.81
10.001509189605713,0.39,0.32,-0.76
10.011710166931152,0.39,0.38,-0.79
10.02165412902832,0.38,0.37,-0.93
10.037776947021484,0.38,0.29,-1.11
10.043412208557129,0.38,0.16,-1.25
10.053689002990723,0.34,0.04,-1.3
10.061326026916504,0.33,0.03,-1.27
10.071648120880127,0.31,0.06,-1.23
10.081684112548828,0.28,0.1,-1.17
10.092014074325562,0.33,0.23,-1.1
10.10198712348938,0.35,0.33,-1.03
10.112101078033447,0.35,0.4,-0.98
10.12222409248352,0.4,0.41,-1.02
10.139384269714355,0.41,0.37,-1.13
10.146093130111694,0.37,0.31,-1.26
10.152523040771484,0.35,0.21,-1.35
10.161928176879883,0.34,0.11,-1.41
10.171962261199951,0.31,0.08,-1.39
10.182153224945068,0.31,0.18,-1.34
10.192224025726318,0.3,0.27,-1.32
10.202468156814575,0.3,0.32,-1.32
10.212524175643921,0.3,0.33,-1.31
10.222677230834961,0.27,0.26,-1.3
10.237932205200195,0.28,0.26,-1.29
10.246763229370117,0.29,0.25,-1.28
10.252947092056274,0.27,0.23,-1.26
10.262456178665161,0.29,0.2,-1.22
10.2725510597229,0.31,0.22,-1.15
10.282657146453857,0.31,0.28,-1.1
10.293118000030518,0.32,0.26,-1.13
10.303033113479614,0.35,0.16,-1.12
10.313179016113281,0.35,0.04,-0.99
10.3231782913208,0.33,-0.07,-0.79
10.340156078338623,0.31,-0.09,-0.51
10.347194194793701,0.33,0.08,-0.21
10.355055093765259,0.28,0.36,0.01
10.3629469871521,0.19,0.54,0.12
10.372948169708252,0.13,0.51,0.14
10.383061170578003,0.14,0.43,0.14
10.393428087234497,0.2,0.33,0.1
10.403522968292236,0.23,0.27,-0.0
10.413534164428711,0.2,0.33,-0.17
10.423649072647095,0.14,0.28,-0.41
10.439164161682129,0.11,0.1,-0.58
10.446156024932861,0.1,-0.08,-0.62
10.45439100265503,0.07,-0.18,-0.48
10.463743209838867,0.03,-0.2,-0.23
10.473457098007202,0.03,-0.01,0.04
10.483700275421143,0.03,0.21,0.22
10.494280099868774,0.0,0.33,0.31
10.503926277160645,-0.01,0.31,0.3
10.514111042022705,-0.02,0.17,0.19
10.524111270904541,-0.03,0.08,0.04
10.541144132614136,-0.04,-0.05,-0.14
10.548156261444092,-0.03,-0.16,-0.25
10.555941104888916,-0.01,-0.19,-0.22
10.563944101333618,-0.04,-0.13,-0.11
10.57424020767212,-0.07,-0.01,-0.02
10.584086179733276,-0.08,0.03,0.07
10.594364166259766,-0.08,0.01,0.15
10.604446172714233,-0.08,-0.0,0.21
10.614623069763184,-0.04,-0.0,0.24
10.624605178833008,-0.04,0.01,0.24
10.641592979431152,-0.09,0.02,0.22
10.648657083511353,-0.13,0.02,0.14
10.656209945678711,-0.14,-0.02,0.03
10.66443395614624,-0.16,-0.12,-0.07
10.674400091171265,-0.15,-0.15,-0.1
10.684493064880371,-0.1,-0.16,-0.06
10.694961071014404,-0.09,-0.12,0.03
10.704944133758545,-0.1,-0.03,0.14
10.715444087982178,-0.12,0.06,0.24
10.72507905960083,-0.19,0.05,0.26
10.740155220031738,-0.23,-0.04,0.23
10.747323989868164,-0.23,-0.19,0.19
10.755252122879028,-0.18,-0.26,0.23
10.764934062957764,-0.15,-0.29,0.32
10.774870157241821,-0.12,-0.2,0.43
10.785138130187988,-0.14,-0.11,0.55
10.795063018798828,-0.19,-0.04,0.62
10.805508136749268,-0.26,-0.08,0.58
10.815603256225586,-0.27,-0.17,0.49
10.82566213607788,-0.21,-0.29,0.45
10.84087324142456,-0.15,-0.38,0.51
10.847769260406494,-0.12,-0.42,0.6
10.855713129043579,-0.13,-0.33,0.71
10.865422248840332,-0.24,-0.11,0.8
10.875363111495972,-0.36,0.04,0.79
10.885568141937256,-0.35,-0.01,0.73
10.895606994628906,-0.26,-0.22,0.71
10.905876159667969,-0.16,-0.47,0.78
10.916099071502686,-0.07,-0.61,0.89
10.926213264465332,-0.09,-0.52,1.06
10.94128704071045,-0.29,-0.21,1.23
10.948255062103271,-0.46,0.06,1.25
10.956854104995728,-0.46,0.02,1.15
10.96586799621582,-0.34,-0.27,1.09
10.975813150405884,-0.13,-0.37,1.16
10.986051082611084,0.01,-0.18,1.27
10.996178150177002,-0.17,0.38,1.42
11.006392002105713,-0.53,0.85,1.39
11.016613960266113,-0.67,0.61,1.04
11.026642084121704,-0.6,-0.11,0.71
11.04126501083374,-0.45,-0.64,0.63
11.049185276031494,-0.34,-1.01,0.68
11.056550025939941,-0.28,-1.17,0.72
11.066378116607666,-0.24,-1.0,0.91
11.076572179794312,-0.39,-0.25,1.4
11.086517095565796,-0.72,0.52,1.79
11.096866130828857,-0.89,0.66,1.79
11.10684609413147,-0.79,0.4,1.62
11.117059230804443,-0.59,0.02,1.41
11.12700605392456,-0.4,-0.2,1.23
11.14416217803955,-0.35,-0.13,1.12
11.15037727355957,-0.42,-0.25,0.97
11.157986164093018,-0.43,-0.35,0.95
11.166780948638916,-0.48,-0.35,1.05
11.176923274993896,-0.53,-0.29,1.13
11.187234163284302,-0.49,0.07,1.25
11.197355270385742,-0.42,0.2,1.24
11.207419157028198,-0.35,0.26,1.26
11.217570066452026,-0.39,0.22,1.31
11.227535247802734,-0.42,-0.03,1.2
11.242613077163696,-0.34,-0.04,1.02
11.251265048980713,-0.34,0.08,0.91
11.257805109024048,-0.44,0.04,0.81
11.267634153366089,-0.38,-0.1,0.68
11.277359008789062,-0.36,-0.23,0.61
11.28748106956482,-0.37,-0.25,0.6
11.298176288604736,-0.31,-0.14,0.64
11.307851076126099,-0.31,-0.04,0.71
11.318014144897461,-0.4,-0.11,0.7
11.328022003173828,-0.43,-0.05,0.63
11.34581208229065,-0.47,-0.25,0.4
11.352872133255005,-0.38,-0.34,0.22
11.358458042144775,-0.25,-0.26,0.16
11.367882251739502,-0.17,-0.22,0.14
11.37791109085083,-0.15,-0.09,0.24
11.387937068939209,-0.19,-0.03,0.33
11.398340225219727,-0.23,-0.07,0.37
11.40837812423706,-0.18,-0.04,0.37
11.41846227645874,-0.09,-0.01,0.3
11.428548097610474,-0.01,-0.0,0.21
11.444240093231201,0.06,0.06,0.17
11.451181173324585,-0.02,-0.02,0.11
11.45912218093872,-0.12,0.01,0.08
11.46827220916748,-0.24,-0.07,-0.01
